,age,race,prior,gender,juvenilecrime,currentcharge
3789,0,0,0,1,1,1
3790,0,1,0,1,1,1
3791,0,1,0,1,1,0
3792,0,1,0,1,0,0
3793,0,0,1,0,1,1
3794,0,1,0,1,1,1
3795,0,1,0,1,1,0
3796,0,1,0,1,1,0
3797,0,1,0,0,1,0
3798,0,0,1,1,1,0
3799,0,0,0,1,1,0
3800,0,1,0,1,1,0
3801,0,0,0,1,1,0
3802,0,0,0,0,1,0
3803,0,1,0,1,0,0
3804,0,1,1,0,1,1
3805,0,1,0,1,1,0
3806,0,0,0,1,1,0
3807,0,0,1,0,1,0
3808,0,1,1,1,1,0
3809,0,1,1,0,1,1
3810,0,0,1,0,1,1
3811,0,1,0,1,1,0
3812,0,1,1,1,1,0
3813,0,0,1,0,1,1
3814,0,0,0,1,1,1
3815,0,0,1,1,1,0
3816,0,1,0,1,1,1
3817,0,0,0,0,1,0
3818,0,0,1,0,1,0
3819,0,1,1,0,1,0
3820,0,1,0,1,0,1
3821,0,0,0,1,1,0
3822,0,1,0,1,0,0
3823,0,1,1,1,1,1
3824,0,1,0,1,1,1
3825,0,0,0,1,1,0
3826,0,1,0,1,1,0
3827,0,0,0,1,1,0
3828,0,1,0,1,1,1
3829,0,1,0,0,1,0
3830,0,0,0,0,0,0
3831,0,1,0,1,0,0
3832,0,0,1,1,1,0
3833,0,0,0,1,1,0
3834,0,0,1,0,1,1
3835,0,1,1,0,1,1
3836,0,1,0,1,0,0
3837,1,0,1,1,1,0
3838,0,1,0,1,0,1
3839,0,0,0,0,0,1
3840,0,1,0,0,1,0
3841,0,0,0,1,0,0
3842,0,0,0,1,1,1
3843,0,0,0,1,1,0
3844,0,0,1,1,1,1
3845,0,0,0,1,1,0
3846,1,0,0,1,0,1
3847,0,0,0,1,1,0
3848,0,0,0,1,1,0
3849,0,1,0,1,0,0
3850,0,1,1,1,1,1
3851,0,1,0,1,1,0
3852,0,0,0,1,1,1
3853,0,1,0,1,0,1
3854,0,1,0,0,1,0
3855,0,0,0,1,1,1
3856,0,0,1,1,1,0
3857,0,1,0,1,1,0
3858,0,0,0,1,1,0
3859,0,1,0,1,0,0
3860,0,0,0,1,1,0
3861,0,0,1,1,1,0
3862,0,1,0,0,1,0
3863,0,0,0,1,1,0
3864,0,0,0,1,1,0
3865,0,0,0,1,1,0
3866,0,0,1,1,1,1
3867,0,1,1,1,1,0
3868,0,0,0,1,0,0
3869,0,1,0,1,0,0
3870,0,0,0,0,1,0
3871,0,1,1,1,1,0
3872,0,1,0,0,1,0
3873,0,0,1,0,1,1
3874,0,1,1,1,1,1
3875,0,1,1,1,1,0
3876,0,1,1,1,1,0
3877,0,1,0,1,0,0
3878,0,0,0,1,1,0
3879,0,1,0,1,1,0
3880,0,1,0,1,1,0
3881,0,1,0,1,1,0
3882,0,1,1,0,1,0
3883,0,1,1,1,1,0
3884,0,0,0,1,1,0
3885,0,1,1,1,1,0
3886,0,1,0,1,1,0
3887,0,0,0,1,0,1
3888,0,0,1,0,1,0
3889,0,0,0,1,1,1
3890,0,0,1,1,1,0
3891,0,0,0,1,1,0
3892,0,1,1,1,1,0
3893,0,0,0,1,1,1
3894,0,1,1,1,1,0
3895,0,0,0,1,1,0
3896,0,1,0,1,1,1
3897,0,0,1,1,0,1
3898,0,0,1,0,0,1
3899,0,1,0,1,1,0
3900,0,1,0,1,1,0
3901,1,1,0,1,0,0
3902,0,1,0,0,1,0
3903,0,1,1,1,1,1
3904,0,0,0,1,1,1
3905,0,1,1,1,1,1
3906,0,1,0,0,1,1
3907,0,1,0,1,1,0
3908,0,0,0,0,1,0
3909,1,1,0,1,1,0
3910,0,1,0,0,1,0
3911,0,1,0,0,1,0
3912,0,1,1,1,1,0
3913,0,0,0,1,1,0
3914,0,0,1,1,1,0
3915,0,1,1,1,1,0
3916,0,1,0,1,1,0
3917,0,1,0,0,1,0
3918,0,1,1,1,1,1
3919,0,0,0,1,1,1
3920,0,1,0,1,0,0
3921,0,0,0,0,1,1
3922,0,1,0,1,0,1
3923,0,1,0,0,1,1
3924,0,1,1,1,1,1
3925,0,0,0,1,1,0
3926,0,0,0,1,1,0
3927,0,0,1,1,1,0
3928,0,0,0,1,1,1
3929,0,1,0,1,0,0
3930,0,0,0,0,1,0
3931,0,0,1,1,1,1
3932,0,1,0,1,0,0
3933,0,1,1,1,1,0
3934,0,0,1,1,1,1
3935,0,1,0,1,1,0
3936,0,0,0,0,1,1
3937,0,1,0,1,1,0
3938,0,1,1,0,1,1
3939,0,1,0,1,1,0
3940,0,0,1,0,1,1
3941,0,1,0,1,0,0
3942,0,1,0,1,1,0
3943,0,0,1,1,1,0
3944,0,0,0,0,1,0
3945,0,1,1,0,1,1
3946,0,0,0,1,0,1
3947,0,0,0,1,1,0
3948,0,0,1,0,1,0
3949,0,1,1,0,1,1
3950,0,0,1,0,1,1
3951,1,0,0,1,0,0
3952,0,0,1,0,1,1
3953,0,1,0,1,1,1
3954,0,1,1,1,1,0
3955,0,1,0,0,1,0
3956,0,1,0,1,1,1
3957,0,1,0,1,0,1
3958,0,1,0,1,0,0
3959,0,0,1,1,1,1
3960,0,0,0,1,1,0
3961,0,0,1,0,1,1
3962,1,1,1,0,1,1
3963,0,0,1,1,1,0
3964,0,0,1,0,1,1
3965,0,1,0,1,0,0
3966,1,0,1,1,1,1
3967,0,0,1,0,1,1
3968,0,0,0,1,1,0
3969,0,1,0,1,0,0
3970,0,0,1,0,1,0
3971,0,1,0,1,1,0
3972,0,0,1,0,1,1
3973,0,0,0,1,1,1
3974,0,1,0,1,0,0
3975,0,0,1,1,1,0
3976,0,1,0,1,0,1
3977,0,1,0,0,1,0
3978,0,0,0,1,1,1
3979,0,0,0,1,1,0
3980,0,1,0,0,0,1
3981,0,0,1,1,1,1
3982,0,0,1,1,1,0
3983,0,1,0,1,1,0
3984,0,1,0,1,1,0
3985,0,0,0,0,1,1
3986,0,0,0,1,0,0
3987,0,1,1,1,1,0
3988,0,0,0,1,1,0
3989,1,1,1,1,1,0
3990,0,0,0,1,1,0
3991,0,0,0,0,1,1
3992,0,1,0,1,1,0
3993,0,0,0,1,1,0
3994,0,1,1,1,1,0
3995,0,1,0,1,1,0
3996,0,0,1,1,1,0
3997,0,1,1,1,1,0
3998,0,1,0,1,1,0
3999,0,1,0,1,1,0
4000,0,0,0,1,0,0
4001,0,0,1,1,1,1
4002,0,1,0,1,0,0
4003,0,1,1,0,1,1
4004,0,0,1,0,1,1
4005,0,0,0,1,0,1
4006,0,1,0,1,1,0
4007,0,0,0,1,1,0
4008,0,1,0,1,1,0
4009,0,0,0,1,1,0
4010,0,1,1,1,1,1
4011,0,0,0,0,1,1
4012,0,0,0,1,1,0
4013,0,0,1,1,1,0
4014,0,0,0,1,1,1
4015,0,0,0,0,1,0
4016,0,1,0,1,1,0
4017,0,1,1,1,1,1
4018,0,0,1,1,1,0
4019,0,0,0,1,1,0
4020,0,0,1,1,1,0
4021,0,0,0,1,1,0
4022,0,1,1,0,1,1
4023,0,0,1,1,1,0
4024,0,0,1,1,1,1
4025,0,1,0,1,1,1
4026,0,1,0,0,0,1
4027,0,0,0,1,1,0
4028,0,1,0,1,1,0
4029,0,1,0,0,1,0
4030,0,0,0,1,1,0
4031,0,0,0,1,1,0
4032,0,1,0,1,0,0
4033,0,0,0,0,1,1
4034,0,0,1,1,1,0
4035,0,0,1,0,1,1
4036,0,1,0,1,1,0
4037,0,1,1,0,1,1
4038,0,0,0,1,1,1
4039,1,1,0,1,0,0
4040,0,1,1,1,1,0
4041,0,1,0,1,1,1
4042,0,0,1,1,1,0
4043,0,1,0,1,1,0
4044,0,1,0,1,1,0
4045,0,1,1,0,1,0
4046,0,1,0,0,1,0
4047,0,0,1,0,1,1
4048,0,1,0,1,1,0
4049,0,1,0,1,0,0
4050,1,0,1,1,1,1
4051,0,1,0,1,0,0
4052,0,1,0,1,1,0
4053,0,1,1,0,1,0
4054,0,1,0,1,0,1
4055,0,1,0,1,1,0
4056,0,1,1,1,1,0
4057,0,1,0,1,1,0
4058,0,0,0,1,1,0
4059,0,1,0,1,1,1
4060,0,0,1,1,1,0
4061,0,0,0,1,1,0
4062,0,1,1,0,1,0
4063,0,0,0,1,0,0
4064,0,1,0,1,1,0
4065,0,0,1,0,1,0
4066,0,0,0,1,1,0
4067,0,1,0,0,1,0
4068,0,1,0,0,1,0
4069,0,0,1,0,1,1
4070,0,1,0,1,0,0
4071,0,1,0,0,1,0
4072,0,1,1,1,1,0
4073,0,0,0,1,1,1
4074,0,0,0,1,1,0
4075,0,1,1,1,1,0
4076,0,1,0,1,1,0
4077,0,1,0,1,1,0
4078,0,0,1,1,1,0
4079,0,1,1,0,1,0
4080,0,1,1,1,1,1
4081,0,0,0,0,1,0
4082,0,0,0,0,1,0
4083,1,0,1,1,0,1
4084,0,1,0,1,1,0
4085,0,1,0,1,0,0
4086,0,0,1,1,1,1
4087,0,0,0,0,1,0
4088,0,1,0,0,1,0
4089,0,0,1,1,1,0
4090,0,0,0,1,1,0
4091,0,1,0,1,1,1
4092,0,0,0,1,1,1
4093,0,0,0,1,1,0
4094,0,0,1,1,1,0
4095,0,1,0,1,1,1
4096,0,1,0,1,1,0
4097,0,1,1,0,1,1
4098,0,1,0,1,1,1
4099,0,0,0,1,0,0
4100,0,1,1,1,1,0
4101,0,1,0,1,1,1
4102,0,0,0,1,0,0
4103,0,1,0,0,1,0
4104,0,1,0,1,0,1
4105,0,1,0,1,1,0
4106,0,1,0,1,1,0
4107,0,1,0,1,1,1
4108,0,1,1,1,1,0
4109,0,0,1,1,1,0
4110,0,0,1,1,1,0
4111,0,0,0,1,1,0
4112,0,0,0,1,1,0
4113,0,1,1,0,1,1
4114,0,1,0,1,1,0
4115,0,1,1,1,1,1
4116,0,0,0,1,1,0
4117,0,1,0,1,1,1
4118,0,0,0,1,1,0
4119,0,0,0,0,1,1
4120,0,1,0,1,1,0
4121,0,0,0,1,1,0
4122,0,0,1,1,1,1
4123,0,1,0,1,0,0
4124,0,0,0,0,1,0
4125,0,0,1,1,1,0
4126,0,1,1,1,1,0
4127,0,1,0,1,0,0
4128,0,1,1,1,1,0
4129,0,1,0,1,1,0
4130,0,0,0,1,1,0
4131,0,0,0,1,1,1
4132,0,1,1,1,1,1
4133,0,0,0,1,1,1
4134,0,1,0,1,1,0
4135,0,0,0,1,1,0
4136,0,1,1,1,1,0
4137,0,0,1,1,1,1
4138,0,0,0,1,1,0
4139,0,1,0,1,0,1
4140,0,1,0,0,0,0
4141,0,0,1,1,1,1
4142,0,1,0,1,1,1
4143,0,1,0,1,1,1
4144,0,0,0,1,0,0
4145,0,0,0,1,1,0
4146,0,1,0,1,1,0
4147,0,1,0,1,1,1
4148,0,1,0,1,1,0
4149,0,1,0,1,1,0
4150,0,0,0,1,0,0
4151,0,0,1,0,1,1
4152,0,0,1,1,1,0
4153,0,0,1,0,1,0
4154,0,1,0,1,0,1
4155,0,0,0,1,1,0
4156,0,1,0,1,1,0
4157,0,0,0,1,1,1
4158,0,1,0,1,0,0
4159,1,1,0,1,1,0
4160,0,1,0,1,1,1
4161,0,0,1,0,1,0
4162,0,0,0,1,1,0
4163,0,0,0,1,1,1
4164,0,1,0,1,1,0
4165,0,1,0,1,1,1
4166,0,0,1,1,1,0
4167,0,0,0,1,0,0
4168,0,0,0,1,1,1
4169,0,1,0,1,1,1
4170,0,1,1,1,1,0
4171,0,0,1,1,1,0
4172,0,1,0,1,1,1
4173,0,0,0,1,1,0
4174,0,0,1,1,1,0
4175,0,1,1,1,1,1
4176,0,0,0,1,1,1
4177,0,1,0,0,1,0
4178,0,0,0,1,1,1
4179,0,0,0,1,1,0
4180,0,1,0,1,1,0
4181,0,1,0,1,1,0
4182,0,1,1,0,1,0
4183,0,1,1,0,1,1
4184,0,0,1,0,1,0
4185,0,1,0,1,1,0
4186,0,1,0,1,1,1
4187,0,1,0,1,1,0
4188,0,0,0,1,1,0
4189,0,0,0,1,1,0
4190,0,1,1,0,1,1
4191,0,1,0,1,0,0
4192,0,1,1,1,1,1
4193,0,0,0,1,1,1
4194,0,1,0,1,1,0
4195,0,0,0,1,1,1
4196,0,0,0,1,1,0
4197,0,0,0,1,1,0
4198,0,1,0,1,0,0
4199,0,1,0,1,1,0
4200,0,1,0,1,0,1
4201,0,0,0,1,1,0
4202,0,1,0,0,1,0
4203,0,1,0,0,1,1
4204,0,0,1,1,1,0
4205,0,0,0,1,1,0
4206,0,0,0,1,1,0
4207,0,0,0,1,0,0
4208,0,0,1,1,1,1
4209,0,1,0,1,1,0
4210,0,0,0,1,1,1
4211,0,1,0,1,0,0
4212,0,1,0,1,1,0
4213,0,0,1,1,1,0
4214,0,1,0,1,0,1
4215,0,1,0,1,1,1
4216,0,0,1,1,1,1
4217,0,1,0,1,1,1
4218,0,1,0,1,1,0
4219,0,0,1,1,1,0
4220,0,1,0,1,1,0
4221,0,1,0,1,1,0
4222,0,1,0,1,1,0
4223,0,1,0,1,1,0
4224,0,1,1,1,1,0
4225,0,0,0,1,1,1
4226,0,0,1,1,1,0
4227,0,0,0,1,1,0
4228,0,1,0,1,0,1
4229,0,1,0,0,1,1
4230,0,1,0,1,0,0
4231,0,1,1,1,1,1
4232,0,1,0,1,1,0
4233,0,0,0,0,1,0
4234,0,1,0,1,1,0
4235,0,1,0,1,1,0
4236,0,1,0,1,0,0
4237,0,0,0,1,1,0
4238,0,0,0,1,0,0
4239,0,1,0,1,1,1
4240,0,1,0,1,0,0
4241,0,0,0,1,1,0
4242,0,0,0,1,1,0
4243,0,0,0,1,1,0
4244,0,0,1,0,1,1
4245,0,1,0,1,1,1
4246,0,1,0,1,0,0
4247,0,1,1,0,1,1
4248,0,1,0,1,1,1
4249,0,1,0,1,1,1
4250,0,0,0,1,1,0
4251,0,1,0,0,1,0
4252,0,1,0,0,1,0
4253,0,1,0,1,1,0
4254,0,1,0,0,1,0
4255,0,1,0,1,0,1
4256,1,0,1,1,1,0
4257,0,1,0,1,1,1
4258,0,0,0,1,1,0
4259,0,1,0,1,1,0
4260,0,0,0,1,1,1
4261,0,0,1,1,1,0
4262,0,0,0,1,1,0
4263,0,0,0,0,1,1
4264,0,1,0,1,1,1
4265,0,0,1,1,1,0
4266,0,0,1,0,1,1
4267,0,1,0,1,1,0
4268,0,0,1,0,1,1
4269,0,0,0,1,1,1
4270,0,1,0,0,1,0
4271,0,1,0,1,1,1
4272,0,1,0,1,1,1
4273,0,0,1,1,1,1
4274,0,1,0,0,1,1
4275,0,0,0,1,0,0
4276,0,1,0,1,1,0
4277,0,0,0,1,1,0
4278,0,1,0,1,1,0
4279,0,1,0,1,1,0
4280,0,1,0,1,1,0
4281,0,1,0,0,1,0
4282,0,1,0,1,0,1
4283,0,0,0,1,1,0
4284,0,0,1,1,1,1
4285,0,1,0,0,1,0
4286,0,1,0,1,0,0
4287,0,0,0,1,1,0
4288,0,1,0,1,1,0
4289,0,0,1,1,1,0
4290,0,0,1,0,1,0
4291,0,0,0,1,1,0
4292,0,0,0,1,1,0
4293,0,0,1,1,1,1
4294,0,0,0,1,0,0
4295,0,1,0,1,1,1
4296,0,0,0,1,1,1
4297,0,1,0,1,1,0
4298,0,0,0,1,0,1
4299,0,0,0,1,0,0
4300,0,1,1,1,1,0
4301,1,0,1,1,1,0
4302,0,1,0,1,1,0
4303,0,0,1,1,1,0
4304,0,1,0,1,1,0
4305,0,1,1,1,1,1
4306,0,1,0,1,1,0
4307,0,1,0,0,1,0
4308,0,0,1,1,1,0
4309,0,1,0,1,0,0
4310,0,1,0,1,1,0
4311,0,0,0,1,1,0
4312,1,1,0,1,0,0
4313,0,1,0,1,0,1
4314,0,0,1,0,1,0
4315,0,1,1,1,1,1
4316,0,0,1,1,1,0
4317,0,0,1,1,1,0
4318,0,1,0,1,1,0
4319,0,1,1,0,1,0
4320,0,1,1,1,1,1
4321,0,0,0,0,1,1
4322,0,0,0,0,1,1
4323,0,0,1,1,0,1
4324,0,0,1,1,1,0
4325,0,0,0,1,1,0
4326,0,0,0,0,1,0
4327,0,0,0,1,1,0
4328,0,1,0,0,0,1
4329,0,0,0,1,1,0
4330,0,1,0,1,1,0
4331,0,1,0,1,1,1
4332,0,1,0,1,1,0
4333,0,1,0,1,1,1
4334,0,1,0,1,1,1
4335,0,1,0,1,1,0
4336,0,0,0,1,1,0
4337,0,1,0,1,1,0
4338,0,0,0,1,1,0
4339,0,1,0,1,0,0
4340,0,0,1,1,1,1
4341,0,1,1,1,1,0
4342,0,1,0,1,1,0
4343,1,1,1,1,1,1
4344,0,1,0,1,1,0
4345,0,0,0,1,1,1
4346,0,0,0,0,0,0
4347,0,1,0,0,1,1
4348,0,0,0,1,0,1
4349,0,1,0,1,1,0
4350,0,0,0,0,1,1
4351,0,1,0,1,1,0
4352,0,1,0,0,1,0
4353,0,0,0,1,1,0
4354,0,1,0,1,1,1
4355,0,0,1,1,1,0
4356,0,1,0,1,1,0
4357,0,0,0,1,0,1
4358,0,0,1,0,1,0
4359,0,1,0,1,1,0
4360,0,0,1,1,1,0
4361,0,1,0,1,1,0
4362,0,1,1,1,1,0
4363,0,1,0,1,0,0
4364,0,1,0,1,1,1
4365,1,0,1,1,1,1
4366,0,0,0,1,1,0
4367,0,1,0,1,1,0
4368,0,1,1,0,1,0
4369,0,0,0,0,1,0
4370,0,1,0,1,1,0
4371,0,0,0,1,1,0
4372,0,0,1,1,1,0
4373,0,1,0,0,1,1
4374,0,1,0,1,1,0
4375,0,0,0,1,1,0
4376,0,0,1,1,1,0
4377,0,1,1,0,1,1
4378,0,1,1,0,1,0
4379,0,1,0,1,1,0
4380,0,1,0,1,1,1
4381,0,0,0,1,1,1
4382,0,1,0,1,1,1
4383,0,1,1,1,1,0
4384,0,1,0,1,1,0
4385,0,1,0,1,1,0
4386,0,0,0,1,1,1
4387,0,0,0,1,1,1
4388,0,1,0,1,0,0
4389,0,0,1,1,1,1
4390,0,0,1,0,1,1
4391,0,0,0,1,1,0
4392,0,1,0,1,1,0
4393,0,0,1,1,1,1
4394,0,0,0,1,1,1
4395,0,1,0,1,1,1
4396,0,1,0,1,1,0
4397,0,0,1,1,1,0
4398,0,0,0,1,1,0
4399,0,0,1,1,0,0
4400,0,1,0,1,1,1
4401,0,1,0,0,1,0
4402,0,0,1,1,1,1
4403,0,0,0,1,1,0
4404,0,1,1,1,1,0
4405,0,1,0,0,1,1
4406,1,1,1,0,1,0
4407,0,0,0,1,1,1
4408,0,0,1,1,1,0
4409,1,1,1,1,1,0
4410,0,1,0,0,1,0
4411,0,0,0,1,1,0
4412,0,0,1,1,1,1
4413,0,1,1,1,1,0
4414,1,1,1,1,1,0
4415,0,1,0,1,1,0
4416,0,1,0,1,0,0
4417,0,1,1,0,1,1
4418,0,1,0,1,1,0
4419,0,0,1,0,1,1
4420,0,1,0,1,1,0
4421,0,1,0,1,1,0
4422,0,0,1,0,1,0
4423,0,0,0,1,1,0
4424,0,0,1,1,1,1
4425,0,1,0,0,0,1
4426,0,1,0,1,1,0
4427,0,0,0,1,1,0
4428,0,1,0,1,1,0
4429,0,0,0,1,1,0
4430,0,1,0,0,1,0
4431,0,1,0,1,1,0
4432,0,0,0,1,1,1
4433,0,1,0,0,1,0
4434,1,0,0,1,0,0
4435,0,0,0,1,0,0
4436,0,0,0,1,0,1
4437,0,0,1,0,1,0
4438,0,1,1,1,1,0
4439,0,0,0,1,1,0
4440,0,0,1,0,1,1
4441,0,0,1,1,1,1
4442,0,0,0,1,1,0
4443,0,0,0,1,1,0
4444,0,1,0,1,1,0
4445,0,0,0,0,1,1
4446,0,0,0,1,1,0
4447,0,1,0,0,1,1
4448,1,1,0,0,0,1
4449,0,1,1,1,1,0
4450,0,0,0,1,1,1
4451,0,1,0,1,0,0
4452,0,0,0,0,1,1
4453,0,1,0,1,1,0
4454,0,0,1,0,1,1
4455,0,1,0,0,1,1
4456,0,0,0,0,1,0
4457,0,1,1,1,1,1
4458,0,0,0,1,1,1
4459,0,0,1,1,1,0
4460,0,1,0,1,1,1
4461,0,0,0,1,0,0
4462,1,1,0,1,0,0
4463,0,0,0,1,1,0
4464,0,0,1,1,1,1
4465,0,1,0,1,0,0
4466,0,0,1,1,1,0
4467,0,0,1,1,1,1
4468,0,1,0,1,1,1
4469,0,1,0,0,1,0
4470,0,0,0,1,1,0
4471,0,0,0,1,1,1
4472,0,0,0,1,1,0
4473,0,1,1,1,1,0
4474,0,0,1,1,1,0
4475,0,1,0,1,1,0
4476,0,1,0,1,0,0
4477,0,0,0,1,0,0
4478,0,0,1,1,1,1
4479,0,0,1,1,1,0
4480,0,1,1,1,1,0
4481,0,0,1,1,1,1
4482,0,1,1,0,1,1
4483,0,0,0,1,1,0
4484,0,0,0,1,1,1
4485,0,1,1,1,1,0
4486,0,1,0,1,1,0
4487,0,1,0,1,1,0
4488,0,1,1,1,1,0
4489,0,1,0,1,1,0
4490,0,1,1,1,1,1
4491,0,1,0,1,1,0
4492,0,0,0,1,1,0
4493,0,0,1,1,1,0
4494,0,1,0,1,1,0
4495,0,1,0,1,1,0
4496,0,0,0,1,1,0
4497,0,0,0,1,1,0
4498,0,0,0,1,1,0
4499,0,0,0,1,1,0
4500,0,1,1,1,1,0
4501,0,0,0,0,1,0
4502,0,0,1,0,1,0
4503,0,0,1,1,1,1
4504,0,1,0,1,1,0
4505,0,0,1,1,1,1
4506,0,1,0,1,1,0
4507,0,1,1,1,1,1
4508,1,0,1,1,1,0
4509,0,0,0,1,0,1
4510,0,0,1,0,1,1
4511,0,1,0,1,0,0
4512,0,0,0,1,1,1
4513,0,0,0,1,1,0
4514,0,0,0,1,1,0
4515,0,1,0,0,1,0
4516,0,1,0,0,1,0
4517,0,0,1,0,1,1
4518,0,0,0,1,1,0
4519,0,1,1,1,1,0
4520,0,1,0,1,1,0
4521,0,0,0,1,1,0
4522,0,0,0,1,1,1
4523,1,1,0,1,0,0
4524,0,1,1,1,1,1
4525,0,1,1,1,1,1
4526,0,1,0,1,0,0
4527,0,1,1,1,1,0
4528,0,1,0,1,1,0
4529,0,1,0,1,1,0
4530,0,1,1,1,1,0
4531,0,0,0,0,1,0
4532,0,0,1,1,1,1
4533,0,0,1,1,1,0
4534,0,0,0,1,1,0
4535,1,1,1,1,1,0
4536,0,1,0,1,1,0
4537,0,1,0,1,0,0
4538,0,1,1,1,1,1
4539,0,1,1,0,1,0
4540,0,1,0,0,1,0
4541,0,0,1,1,1,0
4542,0,0,0,1,1,1
4543,0,0,1,1,1,0
4544,0,0,0,1,1,1
4545,0,1,0,1,1,1
4546,0,1,0,1,1,1
4547,0,1,1,1,1,0
4548,0,0,0,0,1,1
4549,0,1,0,1,1,0
4550,0,0,1,1,1,0
4551,0,0,0,1,1,0
4552,0,1,0,1,0,1
4553,0,1,1,1,1,0
4554,0,0,0,1,1,0
4555,0,0,0,1,1,1
4556,0,0,0,1,1,0
4557,0,0,0,1,1,1
4558,0,0,0,1,1,0
4559,0,1,0,1,1,1
4560,0,0,0,1,1,1
4561,0,0,0,1,1,0
4562,0,0,0,1,1,1
4563,0,1,1,1,0,0
4564,0,1,0,0,1,0
4565,0,0,0,1,1,1
4566,0,1,0,1,1,0
4567,0,0,0,1,1,0
4568,0,0,0,0,1,0
4569,0,0,0,1,1,1
4570,0,1,0,1,0,0
4571,0,1,0,1,0,0
4572,0,0,0,0,1,1
4573,0,1,0,1,0,1
4574,1,1,0,1,0,0
4575,0,1,0,1,0,0
4576,0,1,0,1,1,0
4577,0,1,0,1,1,0
4578,0,1,0,1,0,0
4579,0,1,0,1,1,1
4580,0,1,0,0,1,0
4581,0,0,1,1,0,0
4582,0,0,0,0,0,1
4583,0,0,0,1,1,1
4584,0,1,0,1,1,1
4585,0,1,0,0,1,0
4586,0,0,1,1,1,1
4587,0,1,0,1,1,0
4588,0,0,0,1,1,1
4589,0,0,0,1,1,0
4590,0,1,0,1,1,0
4591,0,0,1,0,1,0
4592,0,0,0,1,1,1
4593,0,1,0,1,0,1
4594,0,1,0,1,1,0
4595,0,0,0,0,1,1
4596,0,0,0,1,1,0
4597,0,1,0,1,0,1
4598,0,1,0,1,1,1
4599,0,0,0,1,1,0
4600,0,0,1,0,1,0
4601,0,1,0,1,1,0
4602,0,1,0,0,1,0
4603,0,1,0,1,1,1
4604,0,1,0,1,1,0
4605,0,1,0,1,1,1
4606,0,0,0,1,1,0
4607,0,1,1,1,1,1
4608,0,0,0,1,1,0
4609,0,1,0,1,1,0
4610,0,0,1,1,1,1
4611,0,0,1,1,1,1
4612,0,0,1,0,1,0
4613,0,0,0,1,0,0
4614,0,0,1,1,1,0
4615,0,0,0,1,1,1
4616,0,1,0,1,1,1
4617,0,0,1,0,1,0
4618,0,0,0,1,1,0
4619,0,0,1,1,1,0
4620,0,1,0,0,1,0
4621,0,1,0,1,1,0
4622,0,1,0,1,1,0
4623,0,1,1,0,1,0
4624,0,1,0,0,1,0
4625,0,0,1,1,1,0
4626,1,1,0,1,1,0
4627,0,0,0,1,1,0
4628,0,1,0,1,1,0
4629,0,1,1,1,1,1
4630,0,0,0,1,1,0
4631,0,0,1,1,1,0
4632,0,1,0,1,1,1
4633,0,1,0,1,1,1
4634,1,1,1,1,1,0
4635,0,0,1,0,1,1
4636,0,1,1,1,1,0
4637,0,0,1,0,1,1
4638,0,1,0,1,1,0
4639,0,1,0,1,1,0
4640,0,0,0,1,1,1
4641,0,0,1,1,1,1
4642,0,1,1,0,1,1
4643,0,1,1,0,1,1
4644,0,0,1,1,1,0
4645,0,1,0,1,1,0
4646,1,1,0,1,0,0
4647,0,1,0,1,1,0
4648,0,1,0,1,1,1
4649,0,1,0,1,1,1
4650,0,0,1,1,1,1
4651,0,1,1,1,1,0
4652,0,1,1,1,1,0
4653,0,1,0,1,1,0
4654,0,1,0,1,1,0
4655,0,1,1,1,1,0
4656,0,1,0,1,1,0
4657,0,0,0,1,1,0
4658,0,0,1,1,1,0
4659,0,1,0,0,1,0
4660,0,0,0,1,1,1
4661,0,1,0,1,1,1
4662,0,0,1,1,1,1
4663,0,0,0,1,1,1
4664,0,1,0,0,1,0
4665,0,0,1,1,1,1
4666,0,0,0,1,1,1
4667,0,0,0,1,1,0
4668,0,0,1,1,1,0
4669,0,1,1,1,1,0
4670,0,0,1,0,1,1
4671,0,0,0,1,1,0
4672,0,0,0,1,1,1
4673,0,0,0,0,1,1
4674,0,1,1,0,1,0
4675,0,0,1,1,1,1
4676,0,1,1,1,1,1
4677,0,1,0,1,0,0
4678,0,1,0,1,1,0
4679,0,0,0,1,1,0
4680,0,0,1,0,1,0
4681,0,1,1,1,1,1
4682,0,0,0,1,0,0
4683,0,0,0,1,1,0
4684,0,1,1,1,1,1
4685,0,0,0,1,1,0
4686,0,0,0,1,0,0
4687,0,1,0,1,1,1
4688,0,1,1,1,1,0
4689,0,1,1,0,1,0
4690,0,0,0,1,0,0
4691,0,1,0,1,0,0
4692,0,1,0,1,1,0
4693,0,1,0,1,0,1
4694,0,0,0,1,1,0
4695,0,0,0,1,1,0
4696,0,1,0,1,0,0
4697,0,1,0,0,1,0
4698,0,1,0,1,1,1
4699,0,0,1,1,1,0
4700,0,0,0,1,0,0
4701,0,1,0,1,1,0
4702,0,1,0,1,1,1
4703,0,1,0,1,0,0
4704,0,0,1,1,1,1
4705,0,1,0,1,1,1
4706,0,1,0,1,1,0
4707,0,0,1,0,1,0
4708,0,0,0,1,1,0
4709,0,1,0,1,1,0
4710,0,1,0,1,1,1
4711,0,1,0,0,1,1
4712,0,1,0,1,1,0
4713,1,0,1,0,1,0
4714,0,1,0,1,1,1
4715,0,1,0,1,1,1
4716,0,1,0,1,0,1
4717,0,1,1,0,1,0
4718,0,0,0,1,1,1
4719,0,1,1,1,1,0
